
  <!-- Bad suggestions, remove next time round:
minoritetspublikum ::: unnebelåhkoealmetjh
postnett ::: påastenehte
postnett ::: påasteviermie
tilleggsverktøy ::: duedtiedïrrege
tilleggsavtale ::: lissienlatjkoe
lærekraft ::: learoenfaamoe
undervisningsmåte ::: bïhkedimmievuekie
plansamarbeid ::: soejkesjenektiebarkoe
undersøker ::: lijhkieohtsije
undersøker ::: åavtoeohtsije
statsrådsmøte ::: staateraerietjåanghkoe
departementsnivå ::: departementdaltese
departementsnivå ::: departementedaltese
forskningssenter ::: dotkemenjarnge
reindriftsbarn ::: båatsoemaana
reindriftsbarn ::: båatsoeburriemaana
sametingsplan ::: saemiedigkieplaane
sametingsplan ::: saemiedigkiesoejkesje
sametingsplan ::: saemiedigkienplaane
språktilbud ::: gïelenuepie
prosjektnavn ::: prosjektnomme
prosjektnavn ::: prosjektennomme
fiskeripolitikk ::: guelienpolitihke
issmelting ::: jïengejaavvoeh
landbrukslærer ::: laanteburrienlearoe
landbrukslærer ::: laanteburrielearoe
internatstyrer ::: internaateståvroe
dagtid ::: biejjiebeeletje
dagtid ::: biejjiebaaletje
dagtid ::: biejjienboelhke
dagtid ::: biejvienaejkie
dagtid ::: biejvieaejkie
dagtid ::: biejvienbaaletje
dagtid ::: biejjienaejkie
dagtid ::: biejjieboelhke
dagtid ::: biejvieboelhke
dagtid ::: biejviebeeletje
dagtid ::: biejviebaaletje
dagtid ::: biejjietïjje
dagtid ::: biejvienboelhke
dagtid ::: biejvienbeeletje
dagtid ::: biejjienbeeletje
dagtid ::: biejjienbaaletje
kunnskapsoppbygging ::: maahtoentseegkeme
riksnett ::: rïjhkeviermie
riksrett ::: rïjhkereaktoe
reindriftslærer ::: båatsoeburrielearoe
reindriftslærer ::: båatsoeburrielohkehtæjja
eiendomspolitikk ::: eekenpolitihke
studiebibliotek ::: lohkemegærjagåetie
kunststoff ::: kåanstetyjje
helsesamarbeid ::: healsoenektiebarkoe
prosjektsjef ::: prosjekteåvtehke
nettverksamling ::: viermietjåanghkoe
informasjonsavdeling ::: bïevnesegoevtese
språkforståelse ::: gïelegoerkelimmie
flagglov ::: saevegenlaake
snekkerlinje ::: snæhkeresïeve
industrisektor ::: industrisuerkie
industrisektor ::: industrijensuerkie
samfunnsoppbygging ::: seabradahketseegkeme
samfunnsoppbygging ::: seabradahkentseegkeme

planbestemmelse ::: soejkesjenænnoestimmie
sakstype ::: aamhtesesåarhte
prosjektnummer ::: prosjektennummere
prosjektnummer ::: prosjektnummere
ungdomssamling ::: fijrietjåanghkoe
gruppering ::: dåehkierïngke
gruppering ::: dåehkiereagka
rettskilde ::: reaktoengaaltije
musikkskole ::: musihkeskåvloe
musikkskole ::: musikkskuvle
musikkskole ::: musihkenskuvle
musikkskole ::: musikskuvle
arealbruker ::: goelpeneståaroeburrie
arealbruker ::: areaaleburrie
forvaltningsarbeid ::: reeremenbarkoe
lagring ::: laagenreagka
valgregel ::: veeljemennjoelkedasse
rettighetsregel ::: reaktannjoelkedasse
samarbeidslinje ::: laavenjassesïeve
samarbeidslinje ::: ektiebarkoesïeve
kursvirksomhet ::: kursegïehtelimmie
grensesamarbeid ::: raajanektiebarkoe
grensesamarbeid ::: krïenseektiebarkoe
skolepenger ::: skåvloebeetnege
skolepenger ::: skuvlenbeetnege
skolepenger ::: skuvlebeetnege
skolepenger ::: skuvlenbeetneh
skolepenger ::: skuvlebeetneh
miljømyndighet ::: byjresenreakta
miljømyndighet ::: byjresereakta
brukergrensesnitt ::: burrieraaja
skolepolitikk ::: skåvloepolitihke
skolepolitikk ::: skuvlenpolitihke
virksomhetsområde ::: gïehtelimmielaante
samarbeidsområde ::: ektiebarkoendajve
bokskap ::: gærjavoete
politimann ::: politijeålma
merkesak ::: mïerhkeaamhtese
merkesak ::: tsïegleaamhtese
grunnutdanning ::: maadthskuvleööhpehtimmie
likestillingskonferanse ::: mïrrestallemekonferanse
kunstfelt ::: kåanstesuerkie
religionstime ::: religijovnetæjma
praksisbrev ::: learoenprievie
praksisbrev ::: learoeprievie
studiekonsulent ::: lohkemenkonsulente
studiekonsulent ::: lohkemekonsulente
studiekonsulent ::: learoenkonsulente
vekstkraft ::: sjædtoefaamoe
stemmestyre ::: tjoejeståvroe
inntrykk ::: miele
kjernevåpen ::: sjöövemevaeknie
studentprest ::: studentenhearra
studentprest ::: studenthearra
helsesituasjon ::: healsoentsiehkie
samfunnsborger ::: seabradahkebåarkene
barnehagenivå ::: maanajgïertedaltese
farskap ::: aehtjvoete
kursmåte ::: kursevuekie
minoritetsmedlem ::: unnebelåhkoelïhtse
skolenettverk ::: skuvlenviermie
industriområde ::: industridajve
industriområde ::: industrijendajve
rettsterminologi ::: reaktoenterminologije
fjellsame ::: vaeriensaemie
fjellsame ::: tjahkensaemie
fjellsame ::: tjahkesaemie
fjellsame ::: vaeriesaemie
samarbeidskonferanse ::: ektiebarkoenkonferanse
omsorgsplan ::: såjhtoeplaane
fagforening ::: faagensiebrie
fagforening ::: faagesiebrie
markering ::: tsiehkesjimmie
utredning ::: pryövenasse
utredning ::: dotkeme
utredning ::: joekehtimmie
saksbehandling ::: aamhtesegïetedalleme
landområde ::: rïjhkedajve
rollespill ::: spiele
læremiddeltilbud ::: learoevierhtienfaaleldahke
barnevernsystem ::: maanavaarjelimmiensysteeme
påvirkningsfaktor ::: dïedtefaktovre
internatplass ::: internaatensijjie
internatplass ::: internatsijjie
underkontor ::: lijhkiekontovre
sjøfart ::: saelhtiedrïekte
sjøfart ::: skïhpedrïekte
samfunnstema ::: seabradahkenaamhtese
samfunnstema ::: ektievoetenaamhtese
plantype ::: soejkesjesåarhte
studieplan ::: lohkemeplaane
studieplan ::: lohkemenplaane
studieplan ::: learoensoejkesje
studieplan ::: learoenplaane
studieplan ::: lohkemensoejkesje
oppslagsverk ::: bihkehtsgærja
samarbeidsplan ::: ektiebarkoenplaane
samarbeidsplan ::: ektiebarkoensoejkesje
samarbeidsplan ::: ektiebarkoeplaane
filmarbeider ::: jielieguvvienbarkije
filmarbeider ::: jielieguvviebarkije
landskapssammenheng ::: eatnementsiehkie
landskapssammenheng ::: eatnemetsiehkie
helsedepartement ::: healsoendepartemente
helsedepartement ::: healsoedepartemente
lærespråk ::: learoegïele
kunstområde ::: kåanstedajve
skolemyndighet ::: skuvlereakta
skolemyndighet ::: skuvlenreakta
inkluderingsperspektiv ::: ektiedimmienperspektijve
internatlærer ::: internaatelearoe
internatlærer ::: internaatenlearoe
internatlærer ::: internatlearoe
skogfinne ::: skåajjesåajoe
opphavsmann ::: maadtoeålma
miljøarbeider ::: byjresenbarkije
koordinator ::: koordinatore
informasjonstjener ::: bïevnesedïenesje
naturtype ::: eatnemesåarhte
opplæringspenge ::: ööhpehtimmiebeetnege
skoleeier ::: skuvlenaajhtere
lokalbåt ::: voengevïnhtse
forvaltningsavtale ::: reeremenlatjkoe
forvaltningsavtale ::: reeremelatjkoe
søknadsperiode ::: ohtsemenboelhke
olderforelder ::: liejpieneejtege
omsorgsbolig ::: såjhtoeveasoe
kulturminnelov ::: kultuvremojhtesenlaake
skolesaker ::: skuvlenaamhtese
rettsstat ::: reaktoenstaate
reindriftsorgan ::: båatsoeburrieorgaane
stortingsmelding ::: stoerredigkiesaerniestimmie
stortingsmelding ::: stoerredigkiensaerniestimmie
planverktøy ::: plaanedïrrege
driftsenhet ::: arrangemente
regionaldepartement ::: regijovnendepartemente
regionaldepartement ::: regiondepartemente
regionaldepartement ::: regijovnedepartemente
reindriftssjef ::: båatsoeåvtehke
grensespørsmål ::: krïensegyhtjelasse
grensespørsmål ::: raajangyhtjelasse
regionsykehus ::: regijovneskïemtjegåetie
filmforestilling ::: jielieguvvienvuesiehtimmie
industriselskap ::: industrijesïelske
ungdomssamarbeid ::: noerelaavenjasse
samfunnsspørsmål ::: seabradahkengyhtjelasse
samfunnsspørsmål ::: ektievoetegyhtjelasse
samfunnsspørsmål ::: ektievoetengyhtjelasse
merkefrist ::: tsïeglebiejjie
plantall ::: soejkesjemelåhkoe
arbeidsår ::: barkoenjaepie
rundskriv ::: jorpetjaalege
hytteområde ::: hahtjoendajve
hytteområde ::: ståapoedajve
varemerke ::: eekevæhta
varemerke ::: vaaroevæhta
landbrukshøyskole ::: laanteburriejïlleskuvle
reisepenge ::: fealadimmiebeetneh
reisepenge ::: fealadimmienbeetneh
reisepenge ::: feelemenbeetnege
reisepenge ::: fealadimmienbeetnege
reisepenge ::: feelemenbeetneh
reisepenge ::: feelemebeetnege
reisepenge ::: feelemebeetneh
ønskeliste ::: vaejtielæstoe
bykjerne ::: staaresjööveme
fødselspenger ::: reakedsbeetnege
potetsekk ::: pearanvoesse
utviklingsmiddel ::: evtiedimmienvierhtie
hovedplan ::: åejvieplaane
kulturnett ::: kultuvreviermie
kulturnett ::: kulturviermie
kulturnett ::: kultuvrenviermie
helsepenger ::: healsoebeetneh
helsepenger ::: healsoebeetnege
helsepenger ::: healsoenbeetneh
helsepenger ::: healsoenbeetnege
informasjonsdirektør ::: saerniestimmiedirektööre
underskriving ::: lijhkietjaeleme
underskriving ::: åavtoetjaeleme
underskriving ::: lijhkietjaalege
samfunnsavdeling ::: seabradahkengoevtese
høstflytting ::: tjaktjenjuhteme
høstflytting ::: tjaktjejuhteme
kulturfelt ::: kultursuerkie
skogsvern ::: skåajjevaarjelimmie
reindriftskart ::: båatsoekaarhte
reindriftskart ::: båatsoeburriekaarhte
spesialtegn ::: sjïerevæhta
møtebehandling ::: tjåanghkoegïetedalleme
nordfylkemøte ::: noerhtefylhke
bruksstørrelse ::: åtnoeståaroe
studieretning ::: lohkemeotnjege
sommerkurs ::: giesienkurse
forskningssak ::: dotkemenaamhtese
landbrukskonferanse ::: laanteburrienkonferanse
